model,n_features,n_splits,scorer,outliers,scores
SVR,7,4,mse,yes,[0.22712607 0.22038133 0.56108128 7.36739948]
SVR,7,4,mse,no,[ 0.31403495  0.08499457  0.95996951 10.18173347]
SVR,8,4,r2_score,yes,[ -0.17884937  -0.27559981  -0.56260433 -10.05134865]
SVR,8,4,r2_score,no,[ -0.289022    -0.0968906   -0.95619404 -10.82058345]
SVR,8,4,mae,yes,[-0.57699501 -0.45547717 -1.34638651 -0.13094726]
SVR,8,4,mae,no,[-0.57320293 -0.25230836 -1.7030102  -0.13995111]
SVR,8,4,mse,yes,[ 0.17884937  0.27559981  0.56260433 10.05134865]
SVR,8,4,mse,no,[ 0.289022    0.0968906   0.95619404 10.82058345]
SVR,9,4,r2_score,yes,[ -0.18219809  -0.26408127  -0.56137472 -12.4946398 ]
SVR,9,4,r2_score,no,[ -0.29461058  -0.08364182  -0.96543773 -12.10080976]
SVR,9,4,mae,yes,[-0.57742373 -0.45806138 -1.34664082 -0.14533063]
SVR,9,4,mae,no,[-0.57402988 -0.25482499 -1.70680585 -0.14471292]
SVR,9,4,mse,yes,[ 0.18219809  0.26408127  0.56137472 12.4946398 ]
SVR,9,4,mse,no,[ 0.29461058  0.08364182  0.96543773 12.10080976]
SVR,10,4,r2_score,yes,[ -0.13336471  -0.13925682  -0.63647845 -34.93109296]
SVR,10,4,r2_score,no,[ -0.30341292   0.25620661  -1.03342188 -15.10498647]
SVR,10,4,mae,yes,[-0.55390314 -0.45334206 -1.43221754 -0.22362511]
SVR,10,4,mae,no,[-0.56691752 -0.22625734 -1.75177067 -0.16091773]
SVR,10,4,mse,yes,[ 0.13336471  0.13925682  0.63647845 34.93109296]
SVR,10,4,mse,no,[ 0.30341292 -0.25620661  1.03342188 15.10498647]
SVR,11,4,r2_score,yes,[ -0.13368781  -0.10810662  -0.62046377 -36.24268049]
SVR,11,4,r2_score,no,[ -0.30132888   0.06808953  -1.01512591 -14.99978587]
SVR,11,4,mae,yes,[-0.55231062 -0.45253461 -1.43039046 -0.22692953]
SVR,11,4,mae,no,[-0.56635068 -0.23617073 -1.74724175 -0.16075985]
SVR,11,4,mse,yes,[ 0.13368781  0.10810662  0.62046377 36.24268049]
SVR,11,4,mse,no,[ 0.30132888 -0.06808953  1.01512591 14.99978587]
SVR,12,4,r2_score,yes,[ -0.04262344  -0.1918304   -0.60500848 -38.91254512]
SVR,12,4,r2_score,no,[ -0.27418944   0.10134091  -0.99459199 -21.35529189]
SVR,12,4,mae,yes,[-0.53357798 -0.478229   -1.429017   -0.23277234]
SVR,12,4,mae,no,[-0.56146329 -0.23247954 -1.7730025  -0.18610558]
SVR,12,4,mse,yes,[ 0.04262344  0.1918304   0.60500848 38.91254512]
SVR,12,4,mse,no,[ 0.27418944 -0.10134091  0.99459199 21.35529189]
SVR,13,4,r2_score,yes,[ -0.05308588  -0.18213378  -0.60984356 -35.26765722]
SVR,13,4,r2_score,no,[ -0.2788851    0.06752293  -0.97778645 -21.71186746]
SVR,13,4,mae,yes,[-0.54798313 -0.47322928 -1.40886885 -0.22396138]
SVR,13,4,mae,no,[-0.56758939 -0.236687   -1.76608186 -0.18769261]
SVR,13,4,mse,yes,[ 0.05308588  0.18213378  0.60984356 35.26765722]
SVR,13,4,mse,no,[ 0.2788851  -0.06752293  0.97778645 21.71186746]
SVR,14,4,r2_score,yes,[ -0.09919454  -0.16652344  -0.61210701 -34.61399304]
SVR,14,4,r2_score,no,[ -0.27857803   0.06781736  -0.97752665 -21.66099175]
SVR,14,4,mae,yes,[-0.55751088 -0.46587678 -1.40325376 -0.21988441]
SVR,14,4,mae,no,[-0.56767548 -0.2367242  -1.76592509 -0.18744374]
SVR,14,4,mse,yes,[ 0.09919454  0.16652344  0.61210701 34.61399304]
SVR,14,4,mse,no,[ 0.27857803 -0.06781736  0.97752665 21.66099175]
SVR,15,4,r2_score,yes,[ -0.06701791  -0.14890074  -0.61153689 -22.91229696]
SVR,15,4,r2_score,no,[-0.22759865 -0.37114016 -0.97518417 -8.17750715]
SVR,15,4,mae,yes,[-0.57589522 -0.47033274 -1.3977657  -0.1668879 ]
SVR,15,4,mae,no,[-0.58979398 -0.43588793 -1.76102965 -0.09420206]
SVR,15,4,mse,yes,[ 0.06701791  0.14890074  0.61153689 22.91229696]
SVR,15,4,mse,no,[0.22759865 0.37114016 0.97518417 8.17750715]
SVR,2,5,r2_score,yes,[-12.61734646  -1.08379337  -0.02509348  -0.70081707  -2.8711177 ]
SVR,2,5,r2_score,no,[-13.68701662  -0.81053877  -0.10741042  -1.01422211 -17.37677225]
SVR,2,5,mae,yes,[-0.20626771 -1.04294968 -0.2262605  -1.47239446 -0.07794454]
SVR,2,5,mae,no,[-0.18401125 -0.87778792 -0.42003019 -1.72545786 -0.18151048]
SVR,2,5,mse,yes,[12.61734646  1.08379337  0.02509348  0.70081707  2.8711177 ]
SVR,2,5,mse,no,[13.68701662  0.81053877  0.10741042  1.01422211 17.37677225]
SVR,3,5,r2_score,yes,[-12.88780099  -1.10445679  -0.02674109  -0.6924294   -1.27703658]
SVR,3,5,r2_score,no,[-14.51755911  -0.81310785  -0.10756266  -1.03331341  -2.30396606]
SVR,3,5,mae,yes,[-0.20962931 -1.04672386 -0.22712888 -1.44278975 -0.05723856]
SVR,3,5,mae,no,[-0.1889195  -0.87766031 -0.41908447 -1.73441832 -0.07352119]
SVR,3,5,mse,yes,[12.88780099  1.10445679  0.02674109  0.6924294   1.27703658]
SVR,3,5,mse,no,[14.51755911  0.81310785  0.10756266  1.03331341  2.30396606]
SVR,4,5,r2_score,yes,[-11.99959452  -1.07737943  -0.03401124  -0.68812189  -2.55286883]
SVR,4,5,r2_score,no,[-14.47058822  -0.78606077  -0.10856744  -1.02187789  -5.8259205 ]
SVR,4,5,mae,yes,[-0.20385821 -1.04886411 -0.24080366 -1.47369981 -0.07522023]
SVR,4,5,mae,no,[-0.18897778 -0.87156819 -0.45331834 -1.78316005 -0.11326593]
SVR,4,5,mse,yes,[11.99959452  1.07737943  0.03401124  0.68812189  2.55286883]
SVR,4,5,mse,no,[14.47058822  0.78606077  0.10856744  1.02187789  5.8259205 ]
SVR,5,5,r2_score,yes,[-12.68429766  -1.06601498  -0.10791984  -0.70088395  -1.20806008]
SVR,5,5,r2_score,no,[-21.50336078  -0.81833064  -0.08241375  -1.00637691  -2.35146233]
SVR,5,5,mae,yes,[-0.20515332 -1.05210964 -0.29929348 -1.45575824 -0.0535245 ]
SVR,5,5,mae,no,[-0.20985582 -0.90340397 -0.46825772 -1.73123    -0.07253639]
SVR,5,5,mse,yes,[12.68429766  1.06601498  0.10791984  0.70088395  1.20806008]
SVR,5,5,mse,no,[21.50336078  0.81833064  0.08241375  1.00637691  2.35146233]
SVR,6,5,r2_score,yes,[-10.30306926  -1.06211213  -0.08439078  -0.65676094  -2.61188987]
SVR,6,5,r2_score,no,[-19.6055942   -0.80330466  -0.06636501  -0.93303694  -4.73930749]
SVR,6,5,mae,yes,[-0.17878069 -1.04801518 -0.29664765 -1.43772766 -0.07636091]
SVR,6,5,mae,no,[-0.18918845 -0.89502914 -0.47685181 -1.70523625 -0.10251024]
SVR,6,5,mse,yes,[10.30306926  1.06211213  0.08439078  0.65676094  2.61188987]
SVR,6,5,mse,no,[19.6055942   0.80330466  0.06636501  0.93303694  4.73930749]
SVR,7,5,r2_score,yes,[-6.80802999 -1.03911351 -0.15338639 -0.63539925 -4.62571572]
SVR,7,5,r2_score,no,[-9.79321998 -0.80369805 -0.06634386 -0.93075329 -9.05546542]
SVR,7,5,mae,yes,[-0.16339272 -1.04067008 -0.28853851 -1.44792199 -0.09671767]
SVR,7,5,mae,no,[-0.15792687 -0.87685168 -0.42827516 -1.71633336 -0.13789026]
SVR,7,5,mse,yes,[6.80802999 1.03911351 0.15338639 0.63539925 4.62571572]
SVR,7,5,mse,no,[9.79321998 0.80369805 0.06634386 0.93075329 9.05546542]
SVR,8,5,r2_score,yes,[-7.92825618 -0.99702324 -0.10359864 -0.63418525 -5.94460575]
SVR,8,5,r2_score,no,[-12.01296299  -0.79252162  -0.06136187  -0.93398982  -9.99833836]
SVR,8,5,mae,yes,[-0.17419217 -1.02906559 -0.29665194 -1.44749402 -0.10807543]
SVR,8,5,mae,no,[-0.17137385 -0.87288192 -0.43526864 -1.72945901 -0.14401791]
SVR,8,5,mse,yes,[7.92825618 0.99702324 0.10359864 0.63418525 5.94460575]
SVR,8,5,mse,no,[12.01296299  0.79252162  0.06136187  0.93398982  9.99833836]
SVR,9,5,r2_score,yes,[-7.80602175 -0.99903996 -0.10666322 -0.63526435 -9.95193877]
SVR,9,5,r2_score,no,[-11.97340843  -0.79849741  -0.05900695  -0.93823787 -11.60523275]
SVR,9,5,mae,yes,[-0.17304609 -1.0291373  -0.30081417 -1.44977744 -0.13900197]
SVR,9,5,mae,no,[-0.17134338 -0.87313691 -0.43618936 -1.73335693 -0.15143054]
SVR,9,5,mse,yes,[7.80602175 0.99903996 0.10666322 0.63526435 9.95193877]
SVR,9,5,mse,no,[11.97340843  0.79849741  0.05900695  0.93823787 11.60523275]
SVR,10,5,r2_score,yes,[ -6.72975059  -0.88320067  -0.32248829  -0.72576203 -30.64016029]
SVR,10,5,r2_score,no,[ -7.14885954  -0.76556432  -0.13893365  -1.00523384 -12.13035995]
SVR,10,5,mae,yes,[-0.15510025 -0.99983346 -0.37835965 -1.56252333 -0.21365187]
SVR,10,5,mae,no,[-0.13587206 -0.85242058 -0.48097311 -1.78507054 -0.14811526]
SVR,10,5,mse,yes,[ 6.72975059  0.88320067  0.32248829  0.72576203 30.64016029]
SVR,10,5,mse,no,[ 7.14885954  0.76556432  0.13893365  1.00523384 12.13035995]
SVR,11,5,r2_score,yes,[ -7.75260744  -0.89623793  -0.28210374  -0.71341412 -31.95164069]
SVR,11,5,r2_score,no,[ -7.81246368  -0.75475639  -0.1276233   -1.01181967 -14.88493891]
SVR,11,5,mae,yes,[-0.16891019 -1.00810518 -0.36954102 -1.56574862 -0.21953238]
SVR,11,5,mae,no,[-0.14137677 -0.85034229 -0.47314749 -1.78951961 -0.16671391]
SVR,11,5,mse,yes,[ 7.75260744  0.89623793  0.28210374  0.71341412 31.95164069]
SVR,11,5,mse,no,[ 7.81246368  0.75475639  0.1276233   1.01181967 14.88493891]
SVR,12,5,r2_score,yes,[ -7.03424443  -0.82442678  -0.29113391  -0.69283034 -31.08438598]
SVR,12,5,r2_score,no,[ -7.91902557  -0.72190438  -0.12391216  -0.97194403 -21.19043154]
SVR,12,5,mae,yes,[-0.15611769 -0.98802849 -0.37938255 -1.56784577 -0.20227856]
SVR,12,5,mae,no,[-0.14266101 -0.84273353 -0.48157397 -1.8140821  -0.19144073]
SVR,12,5,mse,yes,[ 7.03424443  0.82442678  0.29113391  0.69283034 31.08438598]
SVR,12,5,mse,no,[ 7.91902557  0.72190438  0.12391216  0.97194403 21.19043154]
SVR,13,5,r2_score,yes,[ -7.64042162  -0.83868458  -0.19239991  -0.70791518 -27.24541759]
SVR,13,5,r2_score,no,[ -8.36459872  -0.7259248   -0.12652217  -0.96519446 -18.09095587]
SVR,13,5,mae,yes,[-0.16449685 -0.99241684 -0.34647759 -1.55837492 -0.19410132]
SVR,13,5,mae,no,[-0.15058958 -0.84785255 -0.48299294 -1.80547219 -0.17816432]
SVR,13,5,mse,yes,[ 7.64042162  0.83868458  0.19239991  0.70791518 27.24541759]
SVR,13,5,mse,no,[ 8.36459872  0.7259248   0.12652217  0.96519446 18.09095587]
SVR,14,5,r2_score,yes,[ -7.02957673  -0.87100481  -0.17933327  -0.71679671 -27.39689158]
SVR,14,5,r2_score,no,[ -8.35850789  -0.72610591  -0.12655615  -0.96499132 -18.03934971]
SVR,14,5,mae,yes,[-0.15995171 -1.00314568 -0.33423138 -1.55171737 -0.19492679]
SVR,14,5,mae,no,[-0.1505125  -0.84790928 -0.48296555 -1.80534685 -0.17780973]
SVR,14,5,mse,yes,[ 7.02957673  0.87100481  0.17933327  0.71679671 27.39689158]
SVR,14,5,mse,no,[ 8.35850789  0.72610591  0.12655615  0.96499132 18.03934971]
SVR,15,5,r2_score,yes,[ -9.56814533  -0.8962032   -0.13987232  -0.71832787 -17.80102235]
SVR,15,5,r2_score,no,[-13.27852007  -0.75757319  -0.0633536   -0.95421691  -8.81377212]
SVR,15,5,mae,yes,[-0.18770945 -0.99959512 -0.35702095 -1.53914228 -0.14527751]
SVR,15,5,mae,no,[-0.18366237 -0.84440966 -0.65332565 -1.7993749  -0.10338112]
SVR,15,5,mse,yes,[ 9.56814533  0.8962032   0.13987232  0.71832787 17.80102235]
SVR,15,5,mse,no,[13.27852007  0.75757319  0.0633536   0.95421691  8.81377212]
DecisionTreeRegressor,2,2,r2_score,yes,[-0.43410083 -0.073742  ]
DecisionTreeRegressor,2,2,r2_score,no,[-0.32530892 -0.11701282]
DecisionTreeRegressor,2,2,mae,yes,[-0.63545701 -0.7097744 ]
DecisionTreeRegressor,2,2,mae,no,[-0.54910641 -0.8685128 ]
DecisionTreeRegressor,2,2,mse,yes,[0.43410083 0.073742  ]
DecisionTreeRegressor,2,2,mse,no,[0.32530892 0.11701282]
DecisionTreeRegressor,3,2,r2_score,yes,[-0.45360602 -0.12252288]
DecisionTreeRegressor,3,2,r2_score,no,[-0.45273003 -0.12050544]
DecisionTreeRegressor,3,2,mae,yes,[-0.65312204 -0.75248702]
DecisionTreeRegressor,3,2,mae,no,[-0.63852771 -0.86086509]
DecisionTreeRegressor,3,2,mse,yes,[0.45360602 0.12252288]
DecisionTreeRegressor,3,2,mse,no,[0.45273003 0.12050544]
DecisionTreeRegressor,4,2,r2_score,yes,[-0.47104401 -0.33743214]
DecisionTreeRegressor,4,2,r2_score,no,[-0.45089221 -0.11094226]
DecisionTreeRegressor,4,2,mae,yes,[-0.65321342 -0.96259532]
DecisionTreeRegressor,4,2,mae,no,[-0.64442944 -0.87805152]
DecisionTreeRegressor,4,2,mse,yes,[0.47104401 0.33743214]
DecisionTreeRegressor,4,2,mse,no,[0.45089221 0.11094226]
DecisionTreeRegressor,5,2,r2_score,yes,[-0.46486361 -1.04565337]
DecisionTreeRegressor,5,2,r2_score,no,[-0.42914826 -0.78752211]
DecisionTreeRegressor,5,2,mae,yes,[-0.64522063 -1.21682832]
DecisionTreeRegressor,5,2,mae,no,[-0.60959638 -1.26976784]
DecisionTreeRegressor,5,2,mse,yes,[0.46486361 1.04565337]
DecisionTreeRegressor,5,2,mse,no,[0.42914826 0.78752211]
DecisionTreeRegressor,6,2,r2_score,yes,[-0.45539041 -0.96881466]
DecisionTreeRegressor,6,2,r2_score,no,[-0.36524135 -0.85944367]
DecisionTreeRegressor,6,2,mae,yes,[-0.63983411 -1.18655192]
DecisionTreeRegressor,6,2,mae,no,[-0.57705041 -1.29638978]
DecisionTreeRegressor,6,2,mse,yes,[0.45539041 0.96881466]
DecisionTreeRegressor,6,2,mse,no,[0.36524135 0.85944367]
DecisionTreeRegressor,7,2,r2_score,yes,[-0.43870746 -1.00766167]
DecisionTreeRegressor,7,2,r2_score,no,[-0.36215006 -0.34386019]
DecisionTreeRegressor,7,2,mae,yes,[-0.63083189 -1.20542654]
DecisionTreeRegressor,7,2,mae,no,[-0.57797918 -0.96301161]
DecisionTreeRegressor,7,2,mse,yes,[0.43870746 1.00766167]
DecisionTreeRegressor,7,2,mse,no,[0.36215006 0.34386019]
DecisionTreeRegressor,8,2,r2_score,yes,[-0.44717929 -1.01831706]
DecisionTreeRegressor,8,2,r2_score,no,[-0.37932689 -0.31742546]
DecisionTreeRegressor,8,2,mae,yes,[-0.63546571 -1.21237944]
DecisionTreeRegressor,8,2,mae,no,[-0.59822524 -0.94516696]
DecisionTreeRegressor,8,2,mse,yes,[0.44717929 1.01831706]
DecisionTreeRegressor,8,2,mse,no,[0.37932689 0.31742546]
DecisionTreeRegressor,9,2,r2_score,yes,[-0.43400971 -0.97299374]
DecisionTreeRegressor,9,2,r2_score,no,[-0.3914905  -0.23700011]
DecisionTreeRegressor,9,2,mae,yes,[-0.63267455 -1.17692864]
DecisionTreeRegressor,9,2,mae,no,[-0.60316751 -0.92459041]
DecisionTreeRegressor,9,2,mse,yes,[0.43400971 0.97299374]
DecisionTreeRegressor,9,2,mse,no,[0.3914905  0.23700011]
DecisionTreeRegressor,10,2,r2_score,yes,[-0.29106242 -0.35269129]
DecisionTreeRegressor,10,2,r2_score,no,[-0.21208021 -0.8885914 ]
DecisionTreeRegressor,10,2,mae,yes,[-0.60231113 -0.86951236]
DecisionTreeRegressor,10,2,mae,no,[-0.55839969 -1.47721103]
DecisionTreeRegressor,10,2,mse,yes,[0.29106242 0.35269129]
DecisionTreeRegressor,10,2,mse,no,[0.21208021 0.8885914 ]
DecisionTreeRegressor,11,2,r2_score,yes,[-0.37899371 -0.36349339]
DecisionTreeRegressor,11,2,r2_score,no,[-0.21148662 -0.90449188]
DecisionTreeRegressor,11,2,mae,yes,[-0.61932787 -0.87755629]
DecisionTreeRegressor,11,2,mae,no,[-0.54770351 -1.48336657]
DecisionTreeRegressor,11,2,mse,yes,[0.37899371 0.36349339]
DecisionTreeRegressor,11,2,mse,no,[0.21148662 0.90449188]
DecisionTreeRegressor,12,2,r2_score,yes,[-0.37140422 -0.27508319]
DecisionTreeRegressor,12,2,r2_score,no,[-0.21773281 -0.90642054]
DecisionTreeRegressor,12,2,mae,yes,[-0.62129235 -0.80369167]
DecisionTreeRegressor,12,2,mae,no,[-0.56153744 -1.47761267]
DecisionTreeRegressor,12,2,mse,yes,[0.37140422 0.27508319]
DecisionTreeRegressor,12,2,mse,no,[0.21773281 0.90642054]
DecisionTreeRegressor,13,2,r2_score,yes,[-0.36663634 -0.82089009]
DecisionTreeRegressor,13,2,r2_score,no,[-0.36041623 -0.90159446]
DecisionTreeRegressor,13,2,mae,yes,[-0.61876007 -1.36990687]
DecisionTreeRegressor,13,2,mae,no,[-0.56560673 -1.47409561]
DecisionTreeRegressor,13,2,mse,yes,[0.36663634 0.82089009]
DecisionTreeRegressor,13,2,mse,no,[0.36041623 0.90159446]
DecisionTreeRegressor,14,2,r2_score,yes,[-0.35911936 -0.51639343]
DecisionTreeRegressor,14,2,r2_score,no,[-0.26184407 -0.90185656]
DecisionTreeRegressor,14,2,mae,yes,[-0.6161473  -0.95623201]
DecisionTreeRegressor,14,2,mae,no,[-0.5715503  -1.48166801]
DecisionTreeRegressor,14,2,mse,yes,[0.35911936 0.51639343]
DecisionTreeRegressor,14,2,mse,no,[0.26184407 0.90185656]
DecisionTreeRegressor,15,2,r2_score,yes,[-0.35577639 -0.52150117]
DecisionTreeRegressor,15,2,r2_score,no,[-0.19529127 -0.89368959]
DecisionTreeRegressor,15,2,mae,yes,[-0.61299501 -0.95754167]
DecisionTreeRegressor,15,2,mae,no,[-0.52923689 -1.47548737]
DecisionTreeRegressor,15,2,mse,yes,[0.35577639 0.52150117]
DecisionTreeRegressor,15,2,mse,no,[0.19529127 0.89368959]
DecisionTreeRegressor,2,3,r2_score,yes,[  -0.51747925   -0.3127016  -173.61707215]
DecisionTreeRegressor,2,3,r2_score,no,[-0.340802   -0.25812663 -0.04507815]
DecisionTreeRegressor,2,3,mae,yes,[-0.75246442 -1.06197622 -0.13932297]
DecisionTreeRegressor,2,3,mae,no,[-0.60688467 -1.16418911 -0.1711591 ]
DecisionTreeRegressor,2,3,mse,yes,[  0.51747925   0.3127016  173.61707215]
DecisionTreeRegressor,2,3,mse,no,[0.340802   0.25812663 0.04507815]
DecisionTreeRegressor,3,3,r2_score,yes,[  -0.53185801   -0.27870531 -175.05027102]
DecisionTreeRegressor,3,3,r2_score,no,[-0.38616088 -0.34430925 -0.04487469]
DecisionTreeRegressor,3,3,mae,yes,[-0.76300676 -1.04551593 -0.15874368]
DecisionTreeRegressor,3,3,mae,no,[-0.64713135 -1.19446603 -0.1704427 ]
DecisionTreeRegressor,3,3,mse,yes,[  0.53185801   0.27870531 175.05027102]
DecisionTreeRegressor,3,3,mse,no,[0.38616088 0.34430925 0.04487469]
DecisionTreeRegressor,4,3,r2_score,yes,[  -0.53884042   -0.28996894 -173.80717237]
DecisionTreeRegressor,4,3,r2_score,no,[-0.38163528 -0.60988093 -5.98929538]
DecisionTreeRegressor,4,3,mae,yes,[-0.75881746 -1.0532801  -0.14074291]
DecisionTreeRegressor,4,3,mae,no,[-0.63986593 -1.38868908 -0.86977488]
DecisionTreeRegressor,4,3,mse,yes,[  0.53884042   0.28996894 173.80717237]
DecisionTreeRegressor,4,3,mse,no,[0.38163528 0.60988093 5.98929538]
DecisionTreeRegressor,5,3,r2_score,yes,[  -0.61930706   -0.42341293 -234.91953843]
DecisionTreeRegressor,5,3,r2_score,no,[-0.36015812 -0.60339886 -1.12903098]
DecisionTreeRegressor,5,3,mae,yes,[-0.77925243 -1.15141117 -0.22637956]
DecisionTreeRegressor,5,3,mae,no,[-0.62218815 -1.38257893 -0.294251  ]
DecisionTreeRegressor,5,3,mse,yes,[  0.61930706   0.42341293 234.91953843]
DecisionTreeRegressor,5,3,mse,no,[0.36015812 0.60339886 1.12903098]
DecisionTreeRegressor,6,3,r2_score,yes,[-5.19269376e-01 -4.95416676e-01 -1.61165654e+03]
DecisionTreeRegressor,6,3,r2_score,no,[-0.31795762 -0.61304003 -7.17976218]
DecisionTreeRegressor,6,3,mae,yes,[-0.72729333 -1.17080981 -0.96641447]
DecisionTreeRegressor,6,3,mae,no,[-0.60643456 -1.43730576 -0.94265411]
DecisionTreeRegressor,6,3,mse,yes,[5.19269376e-01 4.95416676e-01 1.61165654e+03]
DecisionTreeRegressor,6,3,mse,no,[0.31795762 0.61304003 7.17976218]
DecisionTreeRegressor,7,3,r2_score,yes,[-5.18590662e-01 -5.15412137e-01 -1.61048373e+03]
DecisionTreeRegressor,7,3,r2_score,no,[ -0.31726108  -0.65457765 -10.30377159]
DecisionTreeRegressor,7,3,mae,yes,[-0.72768727 -1.17795955 -0.95426694]
DecisionTreeRegressor,7,3,mae,no,[-0.58692635 -1.4269009  -1.52230561]
DecisionTreeRegressor,7,3,mse,yes,[5.18590662e-01 5.15412137e-01 1.61048373e+03]
DecisionTreeRegressor,7,3,mse,no,[ 0.31726108  0.65457765 10.30377159]
DecisionTreeRegressor,8,3,r2_score,yes,[-5.37628497e-01 -5.28692027e-01 -1.61267963e+03]
DecisionTreeRegressor,8,3,r2_score,no,[ -0.34785087  -0.61480104 -10.3627901 ]
DecisionTreeRegressor,8,3,mae,yes,[-0.7262144  -1.18515927 -0.97434915]
DecisionTreeRegressor,8,3,mae,no,[-0.62048901 -1.43913993 -1.5255276 ]
DecisionTreeRegressor,8,3,mse,yes,[5.37628497e-01 5.28692027e-01 1.61267963e+03]
DecisionTreeRegressor,8,3,mse,no,[ 0.34785087  0.61480104 10.3627901 ]
DecisionTreeRegressor,9,3,r2_score,yes,[-5.67605685e-01 -4.22321990e-01 -1.37502954e+03]
DecisionTreeRegressor,9,3,r2_score,no,[-0.28791899 -0.4097052  -5.09829067]
DecisionTreeRegressor,9,3,mae,yes,[-0.73743879 -1.1184906  -0.7673713 ]
DecisionTreeRegressor,9,3,mae,no,[-0.57871197 -1.36142784 -0.74659681]
DecisionTreeRegressor,9,3,mse,yes,[5.67605685e-01 4.22321990e-01 1.37502954e+03]
DecisionTreeRegressor,9,3,mse,no,[0.28791899 0.4097052  5.09829067]
DecisionTreeRegressor,10,3,r2_score,yes,[-4.64549568e-01 -5.62059314e-01 -6.85529166e+02]
DecisionTreeRegressor,10,3,r2_score,no,[ -0.28300004  -0.70260378 -10.39553531]
DecisionTreeRegressor,10,3,mae,yes,[-0.71786814 -1.32834216 -0.67382775]
DecisionTreeRegressor,10,3,mae,no,[-0.61188831 -1.40701202 -1.30066588]
DecisionTreeRegressor,10,3,mse,yes,[4.64549568e-01 5.62059314e-01 6.85529166e+02]
DecisionTreeRegressor,10,3,mse,no,[ 0.28300004  0.70260378 10.39553531]
DecisionTreeRegressor,11,3,r2_score,yes,[-5.13886814e-01 -5.34511613e-01 -7.95551147e+02]
DecisionTreeRegressor,11,3,r2_score,no,[-0.24803872 -0.693511   -9.31038842]
DecisionTreeRegressor,11,3,mae,yes,[-0.71182671 -1.31673415 -0.62529956]
DecisionTreeRegressor,11,3,mae,no,[-0.60147968 -1.38617226 -1.17158013]
DecisionTreeRegressor,11,3,mse,yes,[5.13886814e-01 5.34511613e-01 7.95551147e+02]
DecisionTreeRegressor,11,3,mse,no,[0.24803872 0.693511   9.31038842]
DecisionTreeRegressor,12,3,r2_score,yes,[-4.89642620e-01 -6.18666860e-01 -9.43608136e+02]
DecisionTreeRegressor,12,3,r2_score,no,[ -0.28818418  -0.69136752 -10.39629713]
DecisionTreeRegressor,12,3,mae,yes,[-0.70726699 -1.37071732 -0.7164925 ]
DecisionTreeRegressor,12,3,mae,no,[-0.60935272 -1.3876576  -1.29921429]
DecisionTreeRegressor,12,3,mse,yes,[4.89642620e-01 6.18666860e-01 9.43608136e+02]
DecisionTreeRegressor,12,3,mse,no,[ 0.28818418  0.69136752 10.39629713]
DecisionTreeRegressor,13,3,r2_score,yes,[-4.97991250e-01 -4.81234567e-01 -7.17861737e+02]
DecisionTreeRegressor,13,3,r2_score,no,[-0.27285084 -0.68919596 -6.36179508]
DecisionTreeRegressor,13,3,mae,yes,[-0.72735507 -1.21464166 -0.44944591]
DecisionTreeRegressor,13,3,mae,no,[-0.60165972 -1.3861235  -0.90947402]
DecisionTreeRegressor,13,3,mse,yes,[4.97991250e-01 4.81234567e-01 7.17861737e+02]
DecisionTreeRegressor,13,3,mse,no,[0.27285084 0.68919596 6.36179508]
DecisionTreeRegressor,14,3,r2_score,yes,[-5.16252923e-01 -6.18661290e-01 -9.90722303e+02]
DecisionTreeRegressor,14,3,r2_score,no,[-0.24128877 -0.69711907 -0.0783658 ]
DecisionTreeRegressor,14,3,mae,yes,[-0.72160469 -1.37378652 -0.74103296]
DecisionTreeRegressor,14,3,mae,no,[-0.58757899 -1.39006565 -0.23208805]
DecisionTreeRegressor,14,3,mse,yes,[5.16252923e-01 6.18661290e-01 9.90722303e+02]
DecisionTreeRegressor,14,3,mse,no,[0.24128877 0.69711907 0.0783658 ]
DecisionTreeRegressor,15,3,r2_score,yes,[  -0.49843046   -0.53145866 -139.68632282]
DecisionTreeRegressor,15,3,r2_score,no,[-0.25406635 -0.69196347 -0.02317268]
DecisionTreeRegressor,15,3,mae,yes,[-0.7120766  -1.26820441 -0.30541771]
DecisionTreeRegressor,15,3,mae,no,[-0.60353514 -1.38699745 -0.24188329]
DecisionTreeRegressor,15,3,mse,yes,[  0.49843046   0.53145866 139.68632282]
DecisionTreeRegressor,15,3,mse,no,[0.25406635 0.69196347 0.02317268]
DecisionTreeRegressor,2,4,r2_score,yes,[-0.37898083 -0.42182088 -0.44326264 -1.4861403 ]
DecisionTreeRegressor,2,4,r2_score,no,[-0.30524004 -1.80824764 -0.8768288  -1.35028521]
DecisionTreeRegressor,2,4,mae,yes,[-0.59469363 -0.433018   -1.3337718  -0.05666806]
DecisionTreeRegressor,2,4,mae,no,[-0.57177242 -0.4797844  -1.64318834 -0.05691292]
DecisionTreeRegressor,2,4,mse,yes,[0.37898083 0.42182088 0.44326264 1.4861403 ]
DecisionTreeRegressor,2,4,mse,no,[0.30524004 1.80824764 0.8768288  1.35028521]
DecisionTreeRegressor,3,4,r2_score,yes,[-0.35796707 -0.53247833 -0.44302313 -1.70636974]
DecisionTreeRegressor,3,4,r2_score,no,[-0.30549569 -1.85934051 -0.87580557 -0.54035315]
DecisionTreeRegressor,3,4,mae,yes,[-0.63586128 -0.45658225 -1.33308652 -0.05838671]
DecisionTreeRegressor,3,4,mae,no,[-0.60417787 -0.49750051 -1.63643958 -0.0476434 ]
